"ts107658,Mind Game,SHOW,With the help of a cop  a psychiatrist and a woman who can foretell the future  a brilliant paralegal works to solve an array of perplexing mysteries.,2015,TV-14,44,['drama'  'action'  'crime'],['JP'  'US'],1.0,tt8879588,7.5,12.0,,"
"tm228657,Cosmos Laundromat,MOVIE,On a desolate island  a suicidal sheep named Franck meets his fate…in the form of a quirky salesman named Victor  who offers him the gift of a lifetime. The gift is many lifetimes  actually  in many different worlds – each lasting just a few minutes. In the sequel to the pilot  Franck will find a new reason to live…in the form of a bewitching female adventurer named Tara  who awakens his long-lost lust for life. But can Franck keep up with her?,2015,,12,['fantasy'],['NL'],,,,,2.931,6.6"
"tm218683,The Massively Mixed-Up Middle School Mystery,MOVIE,When the ultimate prank sends their principal under water  it's up to Everett  Alyssa and Riley to put their super detective skills to the test  catch the perp  and save their school's first dance in 40 years.,2015,,39,['comedy'],['XX'],,tt3521770,7.3,78.0,1.784,"
"tm494288,Brother Jekwu,MOVIE,Chasing wild success  a village hustler follows his cousin from Nigeria to Kenya and stumbles into the shady business affairs of a notorious overlord.,2016,,103,['comedy'  'crime'],['NG'],,tt8857316,,,0.707,"
"ts91990,The Creative Indians,SHOW,The Creative Indians is a docu-series showcasing  de-mystifying and de-constructing the lives  journeys and processes of the most impactful creative professionals and projects of India across industries like Cinema  Art  Design  Music  Fashion  Dance  Photography  Advertising and more.,2016,TV-MA,28,['documentation'],['US'],4.0,tt9583184,8.3,45.0,0.621,"
"ts83454,Have You Ever Fallen in Love  Miss Jiang?,SHOW,A new teacher finds herself in an unenviable situation after witnessing a troubling interaction between an administrator and a student.,2016,TV-14,89,['drama'],['TW'],1.0,,,,2.273,"
"tm452046,Hans Teeuwen: Echte Rancune,MOVIE,Hans Teeuwen's Real Rancour  recorded live at the Leicester Square Theatre  November 2016.,2016,,103,['comedy'],['NL'],,,,,1.4,6.3"
"ts224440,If I were an Animal,SHOW,Curious kids Emma and her big brother Tim observe different animals as they make their way through various life milestones  from birth to adulthood.,2016,TV-G,10,['documentation'],['FR'],1.0,,,,0.722,"
"ts81027,Spark,SHOW,Spark' is a mini music drama like a night concert in the summertime  centering on a man who leaks a great deal of electricity after a sudden accident and a woman he can't get away from no matter how hard he tries,2016,TV-14,13,['drama'],['KR'],5.0,tt6409112,7.0,57.0,1.214,"
"tm215265,Ave Maria,MOVIE,The silent routine of 5 Nuns living in the West Bank wilderness is disturbed when an Israeli settler family breaks down right outside the convent just as the Sabbath comes into effect.,2015,,15,['comedy'],['FR'  'DE'  'PS'],,,,,3.006,5.9"
"ts82475,The Dream Job,SHOW,Many people harbour the hope of a 'dream job'  one that pays well  offer great benefits  and with a boss who treats them like his own.,2016,TV-14,44,['drama'  'family'],['SG'],1.0,tt7131688,6.1,14.0,0.967,"
"tm554110,The CEO,MOVIE,Five top level staff of a company are selected for a retreat where the new CEO of a global company will be chosen. What starts off as cordial soon goes sour as they attempt to outdo one another to be named The CEO.,2016,PG-13,105,['drama'  'thriller'],['NG'],,tt5036924,5.7,121.0,1.482,"
"ts253685,Secret of Success,SHOW,An aspiring actor uses a magical book to transport himself inside the movies he had always dreamed of starring in -- but not without consequences.,2015,TV-14,41,['drama'],['MY'],1.0,,,,0.6,"
"tm549892,Aerials,MOVIE,Earth is invaded by Aliens from outer space. An intermarried couple living in the city of Dubai are confined to their home due to the uncertainty of the situation. Disconnected from the world outside due to the loss of communication  they explore around their cultural differences in Science in order to understand the reason behind Aliens coming to our planet,,,,,,,,,,,"
"ts285233,Unchained fate,SHOW,A young trio aims to protect the world from evil  armed with magic crystals that allow them to control time  commune with spirits  and more.,2016,TV-14,40,['scifi'],['MY'],1.0,,,,1.008,"
"tm239635,Jimmy Carr: Funny Business,MOVIE,British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo.,2016,,62,[],['GB'],,,,,6.56,6.9"
"tm319354,Santa Pac's Merry Berry Day,MOVIE,﻿As Pacworlders excitedly decorate for Berry Day  Pac is saddened about missing his parents as he receives a picture ornament of them from his Aunt Spheria.  The teens reminisce of their childhood Berry Day as they enjoy Christmas eggnog.  Since Berry Day is one of the happiest days of the year  Betrayus launches a plan to get rid of the day by capturing Santa Pac and his Round Deer and to possess the gifts and Berry Day decorations. All Pac wants for Berry Day is to see his parents Sunny and Zac and is overjoyed when they arrive. But  his parents tell him they want to see the tree of life in the secret location which is forbidden.  Are these Pac’s real parents or are they a trick from Betrayus and Dr. Slimestein?  Let’s hope Berry Day can be merry after all.,2016,,44,['action'  'animation'  'comedy'],['JP'  'US'  'CA'],,,,,1.328,5.5"
"ts87884,Sons of the Caliphate,SHOW,This is a drama series about the lives of three rich  entitled  passionate and ambitious young men: Kalifah  Nuhu and Diko. Elections are fast approaching and there's a tussle for the governorship seat of the Northern Caliphate State of Kowa. Soon personal conflicts intertwine between their families in a race to crown the next Governor.,2015,TV-14,39,['drama'],['NG'],1.0,tt10202268,7.4,32.0,0.73,"
"tm456667,Black,MOVIE,A boy. Who has no identity. One day  he want to change but this is almost over.,2015,,90,['action'],[],,tt7254796,4.4,74.0,0.6,"
"tm421214,Saudi Arabia Uncovered,MOVIE,English reporter and documentarian  James Jones  in partnership with brave rebel Saudi Arabian undercover reporters  risk themselves under the laws of the land under the Committee for the Promotion of Virtue and the Prevention of Vice (CPVPV)  sometimes referred to the Islamic Religious Police. All this  in an effort to uncover the purpose and truth of the laws enforced by the immensely questioned Saudi Arabian government. You will see the side of Saudi Arabia that its government forbids from recording or viewing by their law and discover the harsh punishment for disobedience in the modern Saudi Arabia world.,2016,,51,['documentation'],['SA'],,,,,1.102,6.5"
"tm286268,#Rucker50,MOVIE,The celebratory explosion of basketball history makers  legend shakers and lawbreakers,,,,,,,,,,,"
"tm313374,The Tour,MOVIE,Miloš Knor brings a group of Czech comedians on a tour around the Czech Republic.,2016,,93,['comedy'  'european'],['CZ'],,,,,0.6,7.0"
"tm540757,Project Marathwada,MOVIE,An indebted old farmer Tukaram wants to get justice for his son who commits suicide. But when Tukaram's pleas fall on deaf ears  he is forced to take a drastic step to ensure that his voice is heard  loud and clear  by the nation.,2016,,110,['drama'],['IN'],,tt5714802,6.6,88.0,1.384,"
"tm811691,Thomas & Friends: Full Steam To The Rescue!,MOVIE,Full Steam to the Rescue! is a UK DVD featuring six episodes from the nineteenth series and two bonus episodes from the twentieth series.  Description: Duty calls at the Sodor Search and Rescue Centre! Rocky is called in to action to rescue poor derailed Henry. But when Rocky becomes derailed himself  who will come to his aid? The alarm is sounded at the Search and Rescue Centre and the fast and fearless team race to the rescue. But with each vehicle trying to rescue him alone  can they work as a team to get Rocky back on the tracks?! Full steam ahead with Thomas and his engine heroes!,2016,,93,['family'],['GB'],,,,,1.278,10.0"
"tm242745,Cristina,MOVIE,An intimate journey of a 37-year-old Cristina  as fate brings to her life both a new love and an unbeatable challenge.  Determined to pass on a message of hope and a 'live in the now' mentality  Cristina's second cancer takes a toll on her diminishing body  however her love for Bruce only grows. Bruce stands by her side while juggling work and financial strains. The film follows Cristina's journey into her deep AMOUR  one that supports and lifts her up. If she had to choose between finding this deep and pure love and having cancer  or being cancer free but never experiencing true love... what would she choose? Her shocking answers are captured by veteran filmmaker Michèle Ohayon on camera.,2016,,39,['drama'  'documentation'],['US'],,,,,2.358,8.2"
"ts249161,Tariqi: My Way,SHOW,""In the 1970s  """"Dalila"""" is suffering from oppression and injustice by her aristocratic mother because """"Dalila"""" insists to be a famous singer. Meanwhile  our hero experiences two love stories that will her who's in her side in the path of glory and fame."",2015,TV-14,42,['drama'  'music'],['EG'],1.0,tt5528490,7.2,143.0,,"
"ts248736,The Governor,SHOW,""The Governor"""" is the riveting tale of Angela Ochello  the Deputy Governor of Savannah State  who with no governorship ambitions finds herself suddenly entangled in a web of political intrigue after the untimely death of the incumbent Governor. As audiences embark on this journey with Angela  they get to see how with the help of her trusted Chief of Staff  she learns how to maneuver through the rough and shark-infested waters of politics whilst balancing the demands of her matrimonial home."",2016,TV-14,45,['drama'],['NG'],1.0,tt7128052,7.4,100.0,,"
"tm528287,Chhota Bheem in African Safari,MOVIE,The kids visit Africa to see how the tribals live in harmony with nature. But when they reach  they see that the place has been taken over by the chieftain Hatari. Persistent drought is just one effect of his magical powers. Bheem realizes that they must first address the evil magic.,2015,,62,['animation'],[],,tt6418390,6.5,12.0,,"
"tm562821,Grandmother's Farm Part 2,MOVIE,After the mysterious events that occurred to 5 five friends on the farm (in part 1)  they decided to go for a new adventure trip set off from Abu Dhabi to Fujairah in an mood of funny situations  but they face more frightening events that turned their journey from joy and fun to fear and horror.,2015,,80,['comedy'  'horror'  'thriller'],['AE'],,tt4658908,5.3,59.0,,"
"tm860487,Pac’s Scary Halloween,MOVIE,Dr. Pacenstein and Eeghost are plotting to ruin Pac's Halloween dinner plans at Transylpacia Castle and it is up to a scary neighbor to save the night.,2016,,44,['fantasy'  'horror'],['US'],,,,,1.078,7.4"
"tm1063792,,MOVIE,,2015,,11,[],[],,tt4661188,,,,"
"tm235005,Oloibiri,MOVIE,This action thriller narrates the tale of Gunpowder (RMD) and Timipre (Olu Jacobs)  two natives of Oloibiri  the town where oil was first discovered in commercial quantity in Nigeria.  Gunpowder engages in violent struggle in protest to the squalid living conditions in his community despite their oil wealth,,,,,,,,,,,"
"ts56544,Bibik Bibikku,SHOW,Romantic comedy drama about Dr. Hanafi family living in the city and the ills of their maids who come from all over the country.,2016,TV-PG,40,['drama'  'comedy'],['MY'],1.0,,,,3.438,"
"tm421382,Lakeeran,MOVIE,Upset over his role in the accidental death of a Sikh  a young Punjabi man living abroad returns to India and falls for a widow whose husband died in similar circumstances.,2016,,113,['drama'],['IN'],,tt6115284,6.2,33.0,0.653,"
"tm350044,A Man Returned,MOVIE,Reda is 26 years old. His dreams of escaping the Palestinian refugee camp of Ain El-Helweh ended in failure after three years trapped in Greece. He returned with a heroin addiction to life in a camp being torn apart by internal strife and the encroachment of war from Syria. Against all odds  he decides to marry his childhood sweetheart,,,,,,,,,,,"
"ts56768,Money Heist,SHOW,An unusual group of robbers attempt to carry out the most perfect robbery in Spanish history - stealing 2.4 billion euros from the Royal Mint of Spain.,2017,TV-MA,50,['crime'  'drama'  'thriller'  'action'  'european'],['ES'],5.0,tt6468322,8.3,450797.0,1.4,"
"tm232500,The Disaster Artist,MOVIE,An aspiring actor in Hollywood meets an enigmatic stranger by the name of Tommy Wiseau  the meeting leads the actor down a path nobody could have predicted,,,,,,,,,,,"
"ts76869,Violet Evergarden,SHOW,The Great War finally came to an end after four long years of conflict,,,,,,,,,,,"
"ts82281,Zoids Wild,SHOW,A quest for freedom and legendary treasure begins when a cheerful young adventurer follows his father's footsteps to become the greatest Zoids hunter.,2018,TV-Y7,21,['scifi'  'action'  'comedy'  'animation'],['JP'],1.0,tt12317724,6.0,25.0,7.586,"
"tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,The story of Lynyrd Skynyrd,,,,,,,,,,,"
"ts86945,Abby Hatcher,SHOW,Abby Hatcher is part girl  part superhero,,,,,,,,,,,"
"ts78206,Welcome to Waikiki,SHOW,Kang Dong-Goo dreams of becoming a movie director  but he is cynical due to bad luck. Cheon Joon-Ki wanted to follow in his father's footsteps and become an actor  but he is now just a minor actor. Bong-Doo-Sik came to Seoul to become a scenario writer  but things have not been easy for him.,,,,,,,,,,,"
"ts56670,Hot Girls Wanted: Turned On,SHOW,Porn has gone mainstream,,,,,,,,,,,"
"ts82770,Camarón Revolution,SHOW,,2018,TV-14,52,['reality'],['ES'],1.0,,,,1.673,7.0"
"tm305112,The Fortress,MOVIE,Ancient Korea  17th century. The powerful Khan of the Jurchen tribe of Manchuria  who fights the Ming dinasty to gain China  becomes the first ruler of the Qing dinasty and demands from King In-jo of Joseon to bow before him,,,,,,,,,,,"
"tm427465,Quincy,MOVIE,An intimate look into the life of icon Quincy Jones. A unique force in music and popular culture for 70 years  Jones has transcended racial and cultural boundaries,,,,,,,,,,,"
"tm839847,WHAT DID JACK DO?,MOVIE,In a locked down train station  a homicide detective conducts an interview with a tormented monkey  who is suspected of murder.,2017,,17,['comedy'],['US'],,,,,6.823,6.4"
"ts111582,The Platform,SHOW,The Platform is a weekly variety show about stories. All kinds of people sharing all kinds of stories from all parts of the world. People  Places  Stories  Faces. With the right platform anything's possible  so it's super fun putting the show together each week with the goal of finding and sharing inspirational stories. The same goes with artists too. Finding talent and giving them the chance to not only play but share their story beforehand. Sometimes it's new talent  and other times it's names from the past that we all know and love. Everyone's got a story to tell - and The Platform is a space to share that with our audience.,2018,TV-14,45,['music'],['ES'],2.0,tt8254954,6.2,7.0,,"
"tm376840,End Game,MOVIE,Filmed and edited in intimate vérité style  this movie follows visionary medical practitioners who are working on the cutting edge of life and death and are dedicated to changing our thinking about both.,2018,,40,['documentation'],['US'],,,,,6.215,7.2"
"tm325102,Puss in Book: Trapped in an Epic Tale,MOVIE,After tumbling into a magic storybook  Puss in Boots must fight  dance and romance his way through wild adventures as he searches for an escape.,2017,G,23,['fantasy'],['US'],,,,,20.552,6.5"
"ts82375,Beyblade Burst Turbo,SHOW,,2018,TV-Y7,24,['action'  'scifi'],['JP'],1.0,,,,0.6,0.5"
"tm362180,Ram Dass  Going Home,MOVIE,Ram Dass is one of the most important cultural figures from the 1960s and 70s. A pyschedelic pioneer  author of Be Here Now  beloved spiritual teacher  and outspoken advocate for death-and-dying awareness  Ram Dass is now himself approaching the end of life.  Since suffering a life-changing stroke twenty years ago  he has been living at his home on Maui and deepening his spiritual practice — which is centered on love and his idea of merging with his surroundings and all living things.  Shot in a nuanced cinematic style  the film is an intimate summary of his life learning and awareness  and is ultimately a poetic meditation on life  death  and the soul’s journey home.,2017,PG-13,31,['documentation'],['US'],,,,,4.965,5.5"
"ts118696,Robot Trains,SHOW,""Set in the """"Train World"""" where all citizens are trains. However  among the residents there are special trains that can transform into robots  the Robot Trains. Featuring our 5 train heroes  with special powers: Kay  Alf  Duck  Selly and Victor - and their exciting adventures. Can the Robot Trains save the village from the evil dark forces that be?"",2017,TV-Y7,12,['fantasy'  'scifi'  'animation'  'action'  'comedy'],['KR'],3.0,tt7216288,6.0,87.0,2.337,"
"tm477838,Disconnect,MOVIE,A romantic comedy that brings out the intricacies and absurdities of the Nairobi dating scene.,2018,,107,['romance'  'comedy'  'scifi'],['KE'],,tt8413566,5.3,117.0,1.606,"
"ts58442,Live Up To Your Name,SHOW,Heo Im is an oriental doctor  acknowledged as the best in acupuncture and moxibustion in Joseon. His success is blocked due to his low status.,,,,,,,,,,,"
"tm361743,A Miraculous Christmas Special: Tales of Ladybug and Cat Noir,MOVIE,It's Christmas in Paris  a time for generosity  giving and spending time with family. At least not for everyone  Adrien has to celebrate his first Christmas without his mom  and he thinks that his father is not interested in celebrating the holiday with him this year  which inspires him the idea to run away from home as Cat Noir to sing out his anger in the cold and snow. When the news of his disappearance spreads all over Paris  Adrien's friends go out searching for him while Marinette transforms as Ladybug to search the cold and snow for the boy she secretly loves. But things get worse when she accidentally causes a man dressed as Santa to get akumatized on Christmas Eve  now Ladybug and Cat Noir have to stop him before he destroys the holiday for everyone.,2017,,21,[],['KR'  'FR'  'JP'],,,,,0.605,9.0"
"tm340366,The Mitfords: A Tale of Two Sisters,MOVIE,Jessica and Diana were sisters who were separated by just a few years in age. But their political ideologies couldn't have been any farther apart.,2017,,44,['documentation'],[],,,,,1.223,"
"tm432838,Black Is Beltza,MOVIE,New York City  October 10  1965. A group of wooden giant figures from Pamplona  representing Basque culture and traditions  parade down the street,,,,,,,,,,,"
"tm244292,Bibi & Tina: Perfect Pandemonium,MOVIE,It's perfect pandemonium when Bibi and Tina meet a runaway boy with an attitude problem  who turns out to actually be a girl  named Adea.,,,,,,,,,,,"
"ts85236,Castle and Castle,SHOW,Castle & Castle is a law series that follows the story of a married couple  ‘Remi Castle’ and her husband ‘Tega’ – two lawyers who run a successful practice in Lagos. They met 20 years ago when he taught her in law school.,2018,TV-MA,58,['drama'],['NG'],2.0,,,,2.716,7.3"
"tm350887,Barbie: Dolphin Magic,MOVIE,Barbie and her sisters take off on another exciting  global adventure to visit their friend Ken at his summer internship at a beautiful and exotic coral reef.,2017,G,63,['fantasy'],['CA'],,,,,15.903,6.8"
"tm375302,Derren Brown: The Push,MOVIE,See here for this title:,,,,,,,,,,,"
"tm852185,Limitless,MOVIE,This documentary follows eight women in India who struggle with self-confidence and society's expectations but rediscover themselves through running,2017,,59,['documentation'],['IN'],,,,,1.134,"
"tm421776,Ronnie Coleman: The King,MOVIE,""Ronnie Coleman is known as """"The King"""" and for good reason. He is the 8x Mr. Olympia champion in the world of bodybuilding - sharing the world record for most Olympia wins. Now retired  he has undergone over 6 surgeries leaving him unable to walk without crutches but his desire to train like a pro bodybuilder has not dissipated. Exploring the history of his career as a bodybuilding legend and following his journey to recovery"",,,,,,,,,,,"
"ts79988,Lost Song,SHOW,Rin  an energetic girl who loves to eat  lives in a verdant frontier village.,,,,,,,,,,,"
"ts58480,Ari Shaffir: Double Negative,SHOW,Wry yet thoughtful  comedian Ari Shaffir brings his edgy humor to two fast-paced stand-up specials about children and adulthood.,2017,,45,['comedy'],['US'],1.0,,,,2.288,6.4"
"ts94470,Relatable,SHOW,What happens when the '90s meets now? A group of friends takes it day by day trying to find out. Through life  love  awkward moments  bad dates and social media. A comedy with a cast that has a leg in the 90s and a hand high-fiving the millennials.,2018,,0,['comedy'],[],2.0,tt13281898,,,0.852,"
"ts224746,Millennials,SHOW,Centered around 3 couples lives in Argentina as they deal with life  personal problems  and each other. Three boys work in the same office and each of their girlfriends end up becoming friends. Lies and drama build up and tie all of their lives together in a way.,2018,TV-MA,35,['drama'],['AR'],3.0,,,,3.277,8.5"
"tm349752,Heroin(e),MOVIE,This documentary follows three women -- a fire chief  a judge and a street missionary -- as they battle West Virginia's devastating opioid epidemic.,2017,,39,['documentation'],['US'],,,,,7.442,7.1"
"ts83045,Accidentally In Love,SHOW,The quirky experiences of a popular singer who returns to school and becomes seat mates with a seemingly ordinary girl.,,,,,,,,,,,"
"tm446206,Angela's Christmas,MOVIE,A trip to church with her family on Christmas Eve gives young Angela an extraordinary idea. A heartwarming tale based on a story by Frank McCourt.,2017,G,30,['family'  'animation'],['IE'  'CA'],,,,,12.832,6.8"
"tm414595,Period. End of Sentence.,MOVIE,In an effort to improve feminine hygiene  a machine that creates low-cost biodegradable sanitary pads is installed in a rural village in Northern India. Using the machine  a group of local women is employed to produce and sell pads  offering them newfound independence and helping to destigmatize menstruation for all.,2018,,26,['documentation'],['US'],,,,,6.085,8.0"
"ts76949,Trailer Park Boys: Out of the Park: USA,SHOW,The boys are back on the loose as Bubbles  Julian and Ricky head south of the Canadian border for some outrageous American adventures.,2017,TV-MA,29,['comedy'],['CA'],1.0,,,,2.798,7.5"
"tm538868,III Smoking Barrels,MOVIE,An anthology of three stories,,,,,,,,,,,"
"tm324041,Amelia: A Tale of Two Sisters,MOVIE,Eight decades after her disappearance  Amelia Earhart's incredible accomplishmenys are still celebrated  thanks in large part to her sister Muriel.,2017,,43,['documentation'],[],,,,,1.219,"
"tm476960,El testigo,MOVIE,The Colombian photographer Jesús Abad Colorado looks back into his photographic work portraying the Colombian armed conflict and visits territories affected by it  including San José de Apartadó  Ganada and Bojayá to show the photographs he took to those who appeared in them. He reflects on the horrors of war and the future of peace in Colombia.,2018,,76,['documentation'],[],,tt9149838,8.1,210.0,,"
"tm413418,Cycle,MOVIE,Keshav  an astrologer  deeply values his cycle as it is his most prized possession. However  problems arise when a couple of thieves steal his bicycle.,2018,,96,['drama'  'comedy'  'animation'],['IN'],,tt6627630,8.2,479.0,0.718,"
"tm348919,How to Stage a Coup,MOVIE,A guide to human history through its most audacious power grabs. From Julius Caesar to Napoleon,,,,,,,,,,,"
"tm324042,Jackie: A Tale of Two Sisters,MOVIE,Rachael Stirling narrates this multifaceted portrait of former First Lady Jacqueline Kennedy Onassis and her younger sister  Lee Radziwill.,2017,,44,['documentation'],['GB'  'US'],,,,,1.896,4.3"
"tm835357,A 3 Minute Hug,MOVIE,As daylight breaks between the border cities of El Paso  Texas  and Juarez  Mexico  undocumented migrants and their relatives  divided by a wall  prepare to participate in an activist event. For three minutes  they’ll embrace in no man’s land for the briefest and sweetest of reunions.,2018,,28,['documentation'],['MX'],,,,,2.827,6.4"
"tm447750,Aggretsuko: We Wish You A Metal Christmas,MOVIE,While Retsuko desperately makes plans for Christmas Eve  her new obsession with seeking validation through social media spirals out of control.,2018,,22,['animation'  'comedy'],['JP'],,,,,3.852,7.5"
"tm408871,Jefe,MOVIE,Cesar is 'the boss'  the one everyone hates  the one some flatter and the one nobody tells the truth,,,,,,,,,,,"
"ts222363,Monkart,SHOW,Jin and his dragon monster Draka set out on a racing adventure and try to save the kingdom from evil forces.,2017,TV-Y7,12,[],['KR'],1.0,,,,2.532,"
"tm446424,Christmas with a Prince,MOVIE,Pediatric specialist Tasha Mason is focused on one thing,,,,,,,,,,,"
"tm327219,Buddy Thunderstruck: The Maybe Pile,MOVIE,""Champion truck-racing dog Buddy and his best friend  ferret mechanic Darnell  paw through the """"maybe pile"""" and test out a bunch of crazy stunts."",2017,,13,['comedy'],['US'],,,,,2.676,7.5"
"tm995893,The Crossing,MOVIE,Three Palestinian siblings eagerly attempt to visit their bedridden grandfather who resides on the other side of the separation wall.,2017,,10,['documentation'],['PS'],,tt7466040,7.5,,0.998,6.0"
"tm360618,The Trader,MOVIE,A traveling trader provides a window into rural life in the Republic of Georgia  where potatoes are currency and ambition is crushed by poverty.,2018,,23,['documentation'],['GE'],,tt10455716,,,4.816,6.8"
"tm356684,Animas,MOVIE,Abraham and his female friend Álex have a close relationship,,,,,,,,,,,"
"tm1068348,Deranged,MOVIE,A substitute teacher and an obsessive student begin an illicit affair that endangers everyone involved and blurs the line between predator and prey.,2017,,99,['thriller'],[],,tt15057542,3.5,11.0,1.4,"
"ts84330,Oh My Ghost,SHOW,Jiew is a modest girl who works at a restaurant washing dishes and is in love with Artit  the chef. She huddles in a cramped little room  doesn't sleep at night  and is always late for work. But she has a big secret: she sees ghosts. And Khaopun  a virgin ghost who doesn't understand why her soul can't go to heaven  doesn't leave Jiew alone. Khaopun is sure that only losing her virginity will help her to ascend to heaven  and therefore she uses Jiew's body to seduce Artit and achieve what she wants.,2018,,51,['drama'  'comedy'],['TH'],1.0,,,,1.364,8.3"
"tm323907,Michael Lost and Found,MOVIE,When a feature film is made about them seven years after their break-up  Benjie Nycum visits his ex-boyfriend Michael Glatze and finally tries to get answers about his bewildering shift from gay activist to ex-gay evangelical.,2017,,19,['documentation'],['CA'  'US'],,,,,1.991,5.8"
"ts81827,True: Magical Friends,SHOW,The power of friendship can solve any problem -- and the Rainbow Kingdom's got plenty to go around. Cue Bartleby and True for the rescue!,2018,TV-Y,24,['animation'],['US'],1.0,,,,1.87,10.0"
"tm374656,Zion,MOVIE,A portrait of Zion Clark  a young wrestler who was born without legs and grew up in foster care.,2018,,10,['documentation'  'drama'],['US'],,tt4315044,,,6.258,6.5"
"ts82550,The Single Wives,SHOW,Dating coach Matthew Hussey helps four divorced women get back in the game  teaching them the ins-and-outs of the dating world  what men are thinking and how to get their attention.,2018,TV-MA,50,['reality'],[],1.0,tt8694342,6.5,73.0,0.6,"
"tm851055,God Calling,MOVIE,When Sade  the central character suffers a personal tragedy  she is taken on a journey of self-discovery and faith which transforms the lives all those around her. God Calling shines a spotlight on modern day spirituality by imaginatively exploring what it might look like for Abraham or Prophet Elijah to be Nigerian in 2018  and have to contend with disbelief as well as modern-day realities such as smartphones  and social media.,2018,,120,['drama'],[],,,,,1.236,9.0"
"tm429567,Party Monster: Scratching the Surface,MOVIE,""In the probing documentary """"Party Monster """" DJ Fingablast investigates what became of his childhood hero  DJ Slizzard."",2018,PG-13,33,['comedy'],['US'],,,,,1.35,6.9"
"tm415938,No One Will Ever Know,MOVIE,""""""No One Will Ever Know"""" - An anodyne environment and a perennial lack of affection  push Lucia and Braulio to turn in the fiction world"",,,,,,,,,,,"
"tm444257,Genius,MOVIE,Pressured by his dad since childhood and by his boss at work  a man has a breakdown  but finds his rehabilitation at the unlikeliest of places.,2018,,98,[],['IN'],,,,,2.014,6.5"
"tm444907,Lovefucked,MOVIE,A couple’s caustic  increasingly jarring interactions over a Mumbai evening strain their relationship until it threatens to break at its fraying seams.,2018,,105,['drama'],['IN'],,,,,1.735,5.3"
"tm819641,Match,MOVIE,two brothers whose lives are torn apart by the murder of their father. Match follows the different paths taken by the brothers after the death and the consequences that come from their actions.,2017,,90,['drama'],[],,tt10546234,4.1,7.0,,"
"tm435144,Notes from Dunblane: Lessons from a School Shooting,MOVIE,In the wake of the 2012 Sandy Hook Elementary School massacre that took the lives of 20 first graders and their teachers  local clergymen Father Bob Weiss receives a letter from a fellow priest in Dunblane  Scotland  whose community suffered an eerily similar fate in 1996. From across the Atlantic  the two priests forge a poignant bond through the shared experience of trauma and healing.,2018,,23,['documentation'],['US'],,,,,3.85,6.1"
"tm443073,Out of Many  One,MOVIE,The U.S. has long offered a promise of opportunity to immigrants  but currently immigration has become a divisive issue. This documentary illustrates how an understanding of our history and democracy is essential to constructive debate  informed civic participation and shaping a new class of citizens.,2018,,35,['documentation'],['US'],,,,,1.32,5.8"
"ts265844,#ABtalks,SHOW,#ABtalks is a YouTube interview show hosted by Anas Bukhash  showcasing the 'raw' side of celebrities  athletes  entrepreneurs  and influencers as human beings.,2018,TV-PG,68,[],[],1.0,tt12635254,9.6,7.0,,"
"ts78757,Dave Chappelle: Equanimity & The Bird Revelation,SHOW,Comedy titan Dave Chappelle caps a wild year with two stand-up specials packed with scorching new material  self-reflection and tough love.,2017,TV-MA,57,['comedy'],['US'],1.0,,,,0.6,8.5"
"ts272185,Running Man,SHOW,The fruit of the Soul Tree was the source of energy for civilization. However  many were blinded by its ultimate power which led to never-ending battles amongst the tribes. Desperate to put an end to these catastrophic wars  the leaders of each tribe finally reached a peace agreement that resulted in a competition. One player from each tribe  equipped with special watches and shields  compete against one another for a chance to win the Materion  the sacred fruit of the Soul Tree. And those brave contestants who strive to succeed in the competition are known as the Running man. There are seven representatives from each tribe in the competition. In different games  they either play against each other  split into teams or work together as one.,2017,,11,['animation'  'comedy'],['KR'],1.0,tt11256118,8.4,32.0,0.6,"
"tm443537,Ani... Dr. Kashinath Ghanekar,MOVIE,The true story of the first Marathi superstar Kashinath Ghanekar  chronicling his struggles and hardships in marriage and life to pursue his passion for acting and attain the unmatched heights of stardom in Marathi theatre and cinema.,2018,,159,['drama'],['IN'],,tt8784906,8.5,1071.0,1.486,"
"tm364417,Fanatyk,MOVIE,As a son deals with his own struggles  he must calm his father's obsession with fishing before his outlandish behavior ruins the entire family.,2017,,33,['drama'  'comedy'],['PL'],,,,,4.463,6.5"
"ts317239,Falling in Love Like a Romantic Drama,SHOW,Naomi Watanabe hosts a reality show in which eight young actors perform kissing scenes in a drama. Then the camera follows them to see if sparks fly!,2018,TV-14,39,['reality'],['JP'],1.0,,,,2.379,"
"ts101883,Regiment Diaries,SHOW,The Indian army is a family of several regiments  each of whom have their own history  identity  and glorious traditions. Regiment Diaries is a tale of the Indian Army - a living chronicle of events - told by the very men who follow the illustrious feats of their predecessors.,2018,TV-PG,42,['documentation'],[],2.0,tt9642576,8.6,80.0,1.317,"
"tm518107,Alter Ego,MOVIE,""Alter Ego tells the story of Ada Igwe """"played by Omotola Jalade-Ekeinde"""" who is bent on bringing child molesters and sexual offenders to justice. But she has her own demons  an insatiable desire for sexual escapades."",2017,,111,['drama'],['NG'],,tt7125822,5.7,55.0,1.349,"
